Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2088,1645,0,0,0,0,339,295
Maokai,0,0,5331,4245,66,62,0,0,25,17
Poppy,36,47,460,337,0,0,0,0,442,392
Shen,0,0,894,710,0,0,0,0,356,326
Leona,0,0,718,594,0,0,0,0,439,397
Nautilus,0,0,7848,5755,0,0,0,0,1661,1400
Qiyana,24,30,730,493,218,213,2,2,187,189
Evelynn,0,0,128,108,712,653,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,298,278,662,691
Elise,0,0,3,9,0,0,0,0,0,0
Lee Sin,0,0,3,6,0,0,0,0,0,0
Ivern,0,0,5729,4654,0,0,0,0,0,0
Volibear,321,294,282,243,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,695,537,0,0
Jinx,0,0,0,0,0,0,746,600,0,0
Kog'Maw,0,0,0,0,0,0,1307,1120,0,0
Vayne,15,20,0,0,0,0,1294,1207,0,0
Zac,0,0,31,30,0,0,0,0,0,0
Senna,736,534,0,0,4376,2907,1988,1673,1122,1106
Cassiopeia,0,0,0,0,472,512,0,0,0,0
Ryze,912,834,0,0,799,694,0,0,0,0
Gangplank,0,0,0,0,225,183,0,0,0,0
Yone,1110,963,0,0,122,96,0,0,0,0
Sett,827,737,25,22,0,0,3,4,1054,893
Pyke,21,32,812,480,2785,2014,0,0,12123,8906
Ornn,944,829,0,0,0,0,0,0,102,81
Nunu,0,0,1673,1371,0,0,0,0,181,155
Jarvan IV,447,440,1933,1566,381,399,0,0,6,14
Yuumi,632,457,0,0,0,0,0,0,34,40
Aatrox,226,172,13,20,287,232,0,0,0,0
Kled,177,145,0,0,0,0,0,0,0,0
Kennen,0,0,0,0,723,634,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,619,600,0,0,0,0
Nidalee,0,0,0,0,141,142,0,0,123,128
Draven,0,0,0,0,205,157,3272,2796,0,0
Cho'Gath,761,731,0,0,343,354,1302,1201,0,0
Ezreal,0,0,0,0,350,301,711,583,236,207
Neeko,174,156,0,0,48,52,77,84,0,0
Ahri,0,0,0,0,919,910,175,169,0,0
Aphelios,0,0,0,0,0,0,1351,1180,0,0
Veigar,2,3,0,0,498,460,0,0,0,0
Azir,0,0,0,0,449,385,28,27,0,0
Viktor,0,0,0,0,280,223,0,0,0,0
Karthus,0,0,0,0,269,222,0,0,0,0
Janna,3340,2875,0,0,16,21,0,0,189,178
Lulu,40,58,0,0,782,610,0,0,113,138
Rakan,0,0,0,0,0,0,0,0,2147,2250
Vi,0,0,288,208,0,0,0,0,0,0
Udyr,0,0,502,488,0,0,0,0,0,0
Thresh,0,0,348,274,0,0,0,0,789,774
Galio,36,38,57,41,966,799,54,55,0,1
Rammus,0,0,816,785,0,0,0,0,0,0
Rumble,321,268,5,8,140,118,0,0,0,0
Quinn,24,28,10,18,0,0,0,0,0,0
Singed,0,0,107,107,11,9,105,89,0,0
Karma,44,38,0,0,367,372,0,0,4,8
Kayle,0,0,0,0,7,9,0,0,0,0
Yasuo,599,502,0,0,1814,1645,264,229,0,0
Akali,0,0,0,0,854,818,0,0,0,0
Xerath,0,0,0,0,4,3,0,0,0,0
Morgana,0,0,0,0,0,0,0,0,42,62
Lucian,923,778,0,0,239,276,1296,1132,0,0
Lissandra,0,0,0,0,575,447,0,0,0,0
Kayn,0,0,243,194,0,0,0,0,0,0
Lillia,337,359,619,576,266,245,0,0,0,0
Bard,0,0,0,0,0,0,0,0,1596,1574
Soraka,67,103,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,128,145
Irelia,70,66,0,0,6,10,0,0,0,0
Pantheon,388,397,113,152,0,0,0,0,0,0
Tryndamere,514,433,0,0,3,5,0,0,0,0
Jayce,954,863,0,0,100,112,0,0,0,0
Riven,1125,995,0,0,8,12,0,0,0,0
Renekton,287,258,0,0,0,0,0,0,0,0
Varus,9,12,0,0,18,25,250,224,0,0
Jax,39,47,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,5,6,458,418,0,0
Sivir,0,0,0,0,0,0,893,781,0,0
Kai'Sa,0,0,0,0,86,75,559,530,0,0
Caitlyn,0,0,0,0,0,0,605,524,0,0
Alistar,1030,842,0,0,0,0,1,0,41,40
Gnar,1800,1669,0,0,0,0,0,0,0,0
Fiora,596,461,0,0,0,0,0,0,0,0
Darius,536,487,0,0,0,0,0,0,0,0
Garen,516,463,0,0,0,0,5,4,0,0
Kindred,0,0,124,116,0,0,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Fizz,0,0,0,0,1501,1396,0,0,0,0
LeBlanc,0,0,0,0,476,486,0,0,21,25
Diana,2,1,0,0,227,232,0,0,0,0
