Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2456,1954,0,0,0,0,446,375
Maokai,0,0,5329,4218,86,86,0,0,128,140
Poppy,181,136,904,660,0,0,0,0,538,481
Shen,0,0,1125,826,0,0,0,0,465,416
Leona,0,0,944,780,0,0,0,0,546,493
Nautilus,0,0,9898,7241,0,0,0,0,2037,1796
Qiyana,24,30,743,506,258,257,2,2,215,214
Evelynn,0,0,128,108,826,752,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,729,768
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6514,5277,0,0,0,0,0,0
Volibear,452,398,314,275,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,667,508,0,0
Jinx,0,0,0,0,0,0,845,689,0,0
Kog'Maw,0,0,0,0,0,0,2551,2215,0,0
Vayne,15,20,0,0,0,0,1588,1450,0,0
Yuumi,767,540,0,0,0,0,0,0,36,40
Ornn,909,762,0,0,0,0,0,0,102,81
Aatrox,226,172,0,0,326,283,0,0,0,0
Kled,200,178,0,0,0,0,0,0,0,0
Zac,0,0,95,96,0,0,0,0,0,0
Senna,1379,970,0,0,5495,3754,2674,2277,1209,1105
Cassiopeia,0,0,0,0,674,723,0,0,0,0
Ryze,815,771,0,0,640,541,103,88,0,0
Gangplank,0,0,0,0,277,230,0,0,0,0
Yone,1485,1291,0,0,148,118,114,85,0,0
Sett,581,563,160,145,0,0,4,4,1417,1209
Pyke,2,0,1091,667,2629,1910,0,0,12416,9366
Nunu,0,0,1600,1290,0,0,0,0,282,246
Jarvan IV,467,453,2365,1957,379,397,0,0,6,14
Vi,0,0,507,330,0,0,0,0,0,0
Kennen,5,7,0,0,744,660,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,752,715,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,149,153
Udyr,0,0,597,554,0,0,0,0,0,0
Thresh,0,0,1160,1024,0,0,0,0,782,761
Galio,180,159,57,41,1153,969,54,55,0,1
Rammus,0,0,831,806,0,0,0,0,0,0
Rumble,0,0,5,8,185,159,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,329,318,0,0,0,0,2588,2677
Morgana,0,0,0,0,0,0,0,0,74,111
Draven,0,0,0,0,248,196,5272,4610,0,0
Cho'Gath,886,849,0,0,424,444,1540,1431,0,0
Ezreal,0,0,0,0,411,379,1144,983,268,230
Neeko,0,0,0,0,152,166,211,245,0,0
Ahri,132,98,0,0,620,647,226,232,0,0
Aphelios,0,0,0,0,0,0,1824,1654,0,0
Gragas,0,0,132,120,90,92,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,287,301,641,590,434,392,0,0,0,0
Akali,1039,895,0,0,747,756,0,0,0,0
Kayle,36,50,0,0,7,9,0,0,0,0
Janna,2410,2000,0,0,16,21,0,0,188,173
Karma,44,38,0,0,668,588,0,0,6,6
Yasuo,693,577,0,0,2148,1944,259,197,0,0
Shyvana,25,41,0,0,3,9,0,0,0,0
Veigar,2,3,0,0,743,715,0,0,0,0
Karthus,0,0,0,0,354,308,0,0,0,0
Azir,0,0,0,0,574,496,28,27,0,0
Viktor,0,0,0,0,327,306,0,0,0,0
Xerath,0,0,0,0,6,5,0,0,0,0
Lulu,18,18,0,0,919,722,0,0,119,138
Singed,0,0,107,107,11,9,209,181,0,1
Irelia,73,69,0,0,86,85,0,0,0,0
Tryndamere,1121,916,0,0,3,5,0,0,0,0
Lucian,1417,1242,0,0,251,287,1281,1133,0,0
Jayce,1009,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,164,153,0,0,0,0
Camille,101,116,0,0,128,103,0,0,0,0
Fiora,695,551,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1139,1001,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Sivir,0,0,0,0,0,0,1078,911,0,0
Kai'Sa,0,0,0,0,158,153,591,572,0,0
Caitlyn,0,0,0,0,0,0,1135,1029,0,0
Bard,0,0,0,0,0,0,0,0,1684,1626
Lissandra,0,0,0,0,705,581,0,0,0,0
Sona,152,154,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,904,922,0,0,0,0
Ekko,0,1,443,451,508,535,0,0,0,0
Fizz,0,0,0,0,1845,1659,0,0,0,0
LeBlanc,0,0,0,0,1873,1753,0,0,21,25
Diana,2,1,0,0,130,113,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Varus,9,12,0,0,0,0,299,263,0,0
Anivia,0,0,0,0,32,36,279,229,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Zoe,0,0,0,0,88,76,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Xayah,0,0,0,0,5,6,704,631,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Darius,514,475,0,0,0,0,0,0,0,0
Garen,473,455,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Talon,0,0,481,370,62,69,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Renekton,125,120,0,0,13,12,0,0,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Kassadin,0,0,0,0,24,24,0,0,0,0
Amumu,0,0,131,113,0,0,0,0,217,218
Alistar,1434,1194,0,0,0,0,1,1,0,0
Gnar,8,9,0,0,0,0,0,0,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Kindred,0,0,370,377,0,0,0,0,0,0
Katarina,0,0,0,0,114,102,0,0,0,0
Nasus,333,269,0,0,0,0,0,0,0,0
Miss Fortune,0,0,0,0,0,0,553,476,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Urgot,45,49,0,0,0,0,0,0,0,0
Sylas,0,0,0,0,86,44,0,0,0,0
Skarner,0,0,7,9,0,0,0,0,0,0
Kalista,0,0,0,0,0,0,114,86,0,0
