Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Sejuani,0,0,2450,1952,0,0,0,0,443,375
Maokai,0,0,5035,3978,86,86,0,0,128,140
Poppy,181,136,903,658,0,0,0,0,536,480
Shen,0,0,827,611,0,0,0,0,464,415
Leona,0,0,938,778,0,0,0,0,545,490
Nautilus,0,0,9818,7199,0,0,0,0,2028,1785
Qiyana,24,30,743,506,258,257,2,2,215,214
Evelynn,0,0,128,108,824,746,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,241,223,0,0,0,0,728,767
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,6232,5042,0,0,0,0,0,0
Volibear,452,398,312,275,0,0,0,0,0,0
Twitch,0,0,0,0,0,0,705,536,0,0
Jinx,0,0,0,0,0,0,843,689,0,0
Kog'Maw,0,0,0,0,0,0,2560,2235,0,0
Vayne,15,20,0,0,0,0,1626,1487,0,0
Yuumi,767,540,0,0,0,0,0,0,36,40
Ornn,909,762,0,0,425,460,0,0,102,81
Aatrox,226,172,0,0,326,282,0,0,0,0
Kled,200,178,0,0,0,0,0,0,0,0
Zac,0,0,95,96,0,0,0,0,0,0
Senna,1372,964,0,0,4991,3429,2652,2262,1208,1104
Cassiopeia,0,0,0,0,673,722,0,0,0,0
Ryze,808,766,0,0,638,540,102,88,0,0
Gangplank,0,0,0,0,276,229,0,0,0,0
Yone,1475,1284,0,0,146,117,113,84,0,0
Sett,580,560,142,120,402,422,4,4,1415,1206
Pyke,2,0,1089,666,2625,1905,0,0,12360,9322
Nunu,0,0,1589,1277,0,0,0,0,279,246
Jarvan IV,465,453,2100,1715,338,352,0,0,6,14
Vi,0,0,506,330,0,0,0,0,0,0
Kennen,5,7,0,0,744,660,0,0,0,0
Orianna,0,0,0,0,309,269,0,0,0,0
Aurelion Sol,303,262,0,0,738,689,0,0,0,0
Nidalee,0,0,0,0,87,85,0,0,148,152
Udyr,0,0,597,552,0,0,0,0,0,0
Thresh,0,0,1132,1000,0,0,0,0,774,757
Galio,177,159,57,41,1152,963,54,55,0,1
Rammus,0,0,831,806,0,0,0,0,0,0
Rumble,0,0,5,8,184,156,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Rakan,0,0,329,318,0,0,0,0,2579,2671
Morgana,0,0,0,0,0,0,0,0,73,111
Draven,0,0,0,0,246,195,5247,4599,0,0
Cho'Gath,883,847,0,0,223,231,1534,1426,0,0
Ezreal,0,0,0,0,122,107,1170,1006,267,230
Neeko,0,0,0,0,150,166,1246,1129,0,0
Ahri,132,97,0,0,374,380,224,228,0,0
Aphelios,0,0,0,0,0,0,1861,1676,0,0
Gragas,0,0,132,119,90,92,0,0,0,0
Warwick,0,0,139,145,0,0,0,0,0,0
Olaf,0,0,27,31,0,0,16,18,0,0
Pantheon,228,248,22,33,0,0,0,0,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Lillia,285,301,638,587,426,389,0,0,0,0
Akali,1034,885,0,0,620,623,0,0,0,0
Kayle,36,50,0,0,7,9,0,0,0,0
Janna,2391,1987,0,0,16,21,0,0,188,173
Karma,44,38,0,0,666,587,0,0,6,6
Yasuo,688,575,0,0,2143,1940,254,194,0,0
Shyvana,25,41,0,0,3,9,0,0,0,0
Veigar,2,3,0,0,740,715,0,0,0,0
Karthus,0,0,0,0,352,307,0,0,0,0
Azir,0,0,0,0,572,496,28,27,0,0
Viktor,0,0,0,0,327,302,0,0,0,0
Xerath,0,0,0,0,6,5,0,0,0,0
Lulu,18,18,0,0,914,718,0,0,119,138
Tryndamere,1116,912,0,0,3,5,0,0,0,0
Lucian,1413,1230,0,0,250,287,1281,1133,0,0
Jayce,1009,919,0,0,0,0,0,0,0,0
Zed,95,82,0,0,161,150,0,0,0,0
Camille,101,116,0,0,128,103,0,0,0,0
Fiora,692,549,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Riven,1139,1001,0,0,0,0,0,0,0,0
Trundle,10,9,0,0,0,0,0,0,0,0
Irelia,73,69,0,0,85,84,0,0,0,0
Singed,0,0,107,107,11,9,207,181,0,0
Sivir,0,0,0,0,0,0,1074,909,0,0
Kai'Sa,0,0,0,0,158,153,628,605,0,0
Caitlyn,0,0,0,0,0,0,1131,1029,0,0
Bard,0,0,0,0,0,0,0,0,1679,1621
Lissandra,0,0,0,0,705,581,0,0,0,0
Sona,152,154,0,0,0,0,0,0,0,0
Fizz,0,0,0,0,1842,1655,0,0,0,0
LeBlanc,0,0,0,0,1862,1743,0,0,21,25
Diana,2,1,0,0,130,113,0,0,0,0
Soraka,56,74,0,0,0,0,0,0,0,1
Blitzcrank,0,0,0,0,0,0,0,0,3,7
Heimerdinger,0,0,0,0,793,817,0,0,0,0
Ekko,0,1,442,447,950,919,0,0,0,0
Varus,9,12,0,0,0,0,297,262,0,0
Anivia,0,0,0,0,32,36,279,228,0,0
Jhin,0,0,0,0,0,0,31,34,0,0
Xayah,0,0,0,0,5,6,704,627,0,0
Zoe,0,0,0,0,84,75,0,0,0,0
Wukong,0,0,0,0,2,1,0,0,0,0
Syndra,0,0,0,0,107,108,0,0,0,0
Talon,0,0,479,368,61,68,0,0,0,0
Renekton,125,120,0,0,13,12,0,0,0,0
Ziggs,0,0,0,0,1,0,0,0,0,0
Darius,514,474,0,0,0,0,0,0,0,0
Garen,469,453,0,0,0,0,5,5,0,0
Jax,28,38,0,0,0,0,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Zilean,778,659,0,0,5,11,0,0,0,0
Vladimir,0,0,0,0,3,9,0,0,0,0
Kassadin,0,0,0,0,464,411,0,0,0,0
Corki,0,0,0,0,0,0,0,0,22,24
Alistar,1423,1185,0,0,0,0,1,1,0,0
Gnar,8,9,0,0,0,0,0,0,0,0
Kindred,0,0,362,370,0,0,0,0,0,0
Amumu,0,0,131,112,0,0,0,0,217,218
Katarina,0,0,0,0,114,102,0,0,0,0
Miss Fortune,0,0,0,0,0,0,550,470,0,0
Graves,0,0,1,0,0,0,0,0,0,0
