Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2389 LP,70.8,891 / 368,Choi
#2,Jungle,Aela ,Challenger - 1554 LP,58.1,1205 / 869,MolscarZX
#3,ADC,Impx,Challenger - 1340 LP,61.2,1386 / 880,Choi
#4,Jungle,tarzaned,Challenger - 1051 LP,60.6,499 / 324,Tyler1
#5,Mid,Jarl Mid,Challenger - 887 LP,59.3,1265 / 867,Jarl
#6,Support,HelpingX,Challenger - 812 LP,58.1,1197 / 865,Felixxx
#7,Top,Heimerdonger,Challenger - 741 LP,56.0,1703 / 1336,TimoMacDonut
#8,Jungle,AttSeeker,Challenger - 733 LP,56.5,887 / 683,PaxVan
#9,Mid,Etosh,Challenger - 698 LP,54.1,1397 / 1186,Etosh
#10,ADC,Cryhard II,Challenger - 679 LP,54.2,1471 / 1241,roysiggi
#11,Mid,PawNx,Challenger - 644 LP,54.9,1415 / 1164,Choi
#12,Support,Fekker,Challenger - 636 LP,54.8,1460 / 1204,Key
#13,Jungle,Canyon,Challenger - 635 LP,58.2,1377 / 987,YamatoCannon
#14,Jungle,sandbox5,Challenger - 596 LP,55.6,991 / 792,
#15,Jungle,Stupid Jungler,Challenger - 582 LP,59.3,1091 / 749,PooPooPeePee
#16,Jungle,Wakes,Challenger - 581 LP,57.5,1479 / 1094,alim
#17,Jungle,Umbral,Challenger - 580 LP,55.3,1230 / 996,Indoraps
#18,Mid,Choky,Challenger - 569 LP,54.4,1465 / 1226,Key
#19,Jungle,Prime Bengi,Challenger - 547 LP,60.0,887 / 592,LDK
#20,Jungle,Shitfeather,Challenger - 538 LP,56.7,1151 / 878,hiroli
#21,Support,unicornpetpetuwu,Challenger - 538 LP,53.6,1379 / 1195,GamerGirls
#22,Mid,The_Ghost16,Challenger - 537 LP,54.5,1101 / 919,Sb1
#23,Mid,midkek,Challenger - 525 LP,52.5,1490 / 1346,redeemer
#24,Jungle,Nunu V2,Challenger - 513 LP,56.4,1045 / 807,willchung1024
#25,Support,Princess,Challenger - 510 LP,53.3,1570 / 1375,Princess
#26,Jungle,QQ Nino,Challenger - 501 LP,53.9,1240 / 1062,Futaro
#27,Support,Aeryn,Challenger - 501 LP,54.3,1314 / 1105,WildChoas
#28,Mid,Chovy,Challenger - 477 LP,54.8,1259 / 1040,TheStriker9
#29,Jungle,Iris,Challenger - 474 LP,54.4,1444 / 1211,WildChoas
#30,Support,DieFliegendeKuh,Challenger - 474 LP,54.5,1362 / 1138,doofboy13
#31,Top,sandbox0,Challenger - 469 LP,54.2,1216 / 1027,
#32,Top,Salsa,Challenger - 464 LP,52.0,2226 / 2052,YungYiga
#33,ADC,NewMeta,Challenger - 463 LP,52.7,1959 / 1756,moxir
#34,Jungle,junglekek,Challenger - 462 LP,53.8,1261 / 1085,redeemer
#35,Support,xplayz4dayz,Challenger - 461 LP,56.7,978 / 748,froggen
#36,ADC,Puki style23,Challenger - 459 LP,53.2,1202 / 1056,Klorellv4
#37,Top,Alistar top,Challenger - 446 LP,55.0,1046 / 856,roysiggi 2 
#38,ADC,botkek,Challenger - 440 LP,53.1,1817 / 1608,redeemer
#39,Support,SupBot,Challenger - 436 LP,53.0,1369 / 1215,TangilBOT
#40,ADC,Panther,Challenger - 429 LP,53.5,1266 / 1099,WildChoas
#41,Support,Dibbs,Challenger - 421 LP,53.8,1131 / 970,MaverickG
#42,ADC,-200 years,Challenger - 421 LP,53.9,1175 / 1004,aquietghost
#43,Support,Keria,Challenger - 420 LP,52.0,1280 / 1181,TheStriker9
#44,Top,TopBot,Challenger - 416 LP,52.0,1786 / 1650,TangilBOT
#45,Top,Bijou,Challenger - 413 LP,50.7,1392 / 1356,EMFyels
#46,Support,Kaflax,Challenger - 410 LP,54.4,1133 / 948,Kawax
#47,Top,Craq,Challenger - 410 LP,53.8,3254 / 2790,moxir
#48,Support,Rookie,Challenger - 408 LP,53.6,1309 / 1133,LordArtos
#49,Mid,LeSnek,Challenger - 405 LP,52.4,1172 / 1066,LS
#50,Mid,Mephisto,Challenger - 401 LP,53.4,1370 / 1197,Zettohail
#51,Top,Finch,Grandmaster - 398 LP,51.9,1066 / 987,LumiFumi
#52,ADC,sandbox15,Grandmaster - 395 LP,53.2,1405 / 1236,
#53,Mid,SrqUe,Grandmaster - 394 LP,52.6,1525 / 1372,moxir
#54,Jungle,Kaltch,Grandmaster - 392 LP,55.0,1352 / 1106,Princess
#55,Jungle,SmelliElli,Grandmaster - 390 LP,57.1,966 / 727,bigjon
#56,Jungle,Sanga,Grandmaster - 387 LP,54.0,1659 / 1413,EMFyels
#57,Support,Wilde,Grandmaster - 386 LP,53.0,1425 / 1262,Wealth_and_Taste
#58,Top,DoinB,Grandmaster - 381 LP,53.9,1103 / 943,LordArtos
