Champion,Top wins,Top losses,Jungle wins,Jungle losses,Mid wins,Mid losses,Bot wins,Bot losses,Support wins,Support losses
Maokai,0,0,3918,3037,59,53,0,0,25,17
Sejuani,0,0,1342,1078,0,0,0,0,253,229
Poppy,36,47,606,447,0,0,0,0,347,310
Shen,1,0,634,454,0,0,0,0,272,228
Leona,0,0,551,452,0,0,0,0,437,407
Nautilus,0,0,5619,3966,0,0,0,0,1662,1380
Twitch,0,0,0,0,0,0,671,524,0,0
Jinx,0,0,0,0,0,0,732,578,0,0
Kog'Maw,0,0,0,0,0,0,1777,1568,0,0
Vayne,9,16,0,0,0,0,1072,1007,0,0
Qiyana,24,30,640,436,328,312,0,0,174,158
Evelynn,0,0,128,108,475,407,0,0,22,39
Rek'Sai,0,0,84,68,0,0,0,0,0,0
Kha'Zix,0,0,18,14,0,0,0,0,0,0
Rengar,0,0,224,200,0,0,255,219,597,619
Elise,0,0,3,7,0,0,0,0,0,0
Lee Sin,0,0,3,4,0,0,0,0,0,0
Ivern,0,0,4978,3995,0,0,0,0,0,0
Volibear,291,254,176,146,0,0,0,0,0,0
Zac,0,0,30,26,0,0,0,0,0,0
Senna,304,212,0,0,3207,2104,1675,1397,897,841
Cassiopeia,0,0,0,0,403,427,0,0,0,0
Gangplank,0,0,0,0,175,142,0,0,0,0
Ryze,646,569,0,0,433,347,0,0,0,0
Yone,742,645,0,0,105,82,0,0,0,0
Sett,639,566,25,20,0,0,3,4,900,767
Pyke,21,31,634,384,1657,1096,0,0,9703,7005
Ornn,834,706,0,0,0,0,0,0,100,81
Nunu,0,0,1010,779,0,0,0,0,113,95
Jarvan IV,0,0,1603,1261,364,372,0,0,6,14
Yuumi,418,299,0,0,0,0,0,0,118,143
Kled,177,145,0,0,0,0,0,0,0,0
Aatrox,52,36,13,20,540,420,0,0,0,0
Vi,0,0,245,159,0,0,0,0,0,0
Udyr,0,0,301,261,0,0,0,0,0,0
Thresh,0,0,293,219,105,85,0,0,712,677
Galio,36,38,57,41,724,599,54,55,0,0
Rammus,0,0,771,748,0,0,0,0,0,0
Rumble,264,200,5,8,104,93,0,0,0,0
Quinn,0,0,10,18,0,0,0,0,0,0
Janna,2789,2397,0,0,0,0,0,0,328,289
Lulu,32,52,0,0,0,0,0,0,245,281
Rakan,0,0,182,162,0,0,0,0,1960,2075
Lillia,314,340,529,475,11,14,0,0,0,0
Warwick,0,0,102,102,0,0,0,0,0,0
Veigar,0,0,0,0,398,360,0,0,0,0
Azir,0,0,0,0,394,337,28,27,0,0
Viktor,0,0,0,0,340,259,0,0,0,0
Karthus,0,0,0,0,344,278,0,0,0,0
Fizz,0,0,0,0,1219,1126,0,0,0,0
Yasuo,416,360,0,0,1483,1325,201,170,0,0
LeBlanc,0,0,0,0,423,424,0,0,21,25
Akali,0,0,0,0,776,723,0,0,0,0
Diana,2,1,0,0,90,83,0,0,0,0
Kai'Sa,0,0,0,0,11,11,729,669,0,0
Riven,559,498,0,0,8,12,0,0,0,0
Kennen,0,0,0,0,546,439,0,0,0,0
Orianna,0,0,0,0,163,144,0,0,0,0
Aurelion Sol,303,262,0,0,499,471,0,0,0,0
Nidalee,0,0,0,0,76,83,0,0,106,101
Gnar,1593,1431,0,0,0,0,0,0,0,0
Singed,40,48,107,107,1,1,36,37,0,0
Karma,7,0,0,0,11,13,208,193,52,50
Kayle,0,0,0,0,7,9,0,0,0,0
Ahri,0,0,0,0,341,352,208,214,0,0
Xerath,0,0,0,0,4,2,0,0,0,0
Jayce,845,746,0,0,47,54,0,0,0,0
Lucian,523,413,0,0,209,240,1243,1112,0,0
Cho'Gath,561,536,0,0,208,219,1123,1034,0,0
Irelia,480,433,0,0,6,10,0,0,0,0
Renekton,180,145,0,0,0,0,0,0,0,0
Tryndamere,371,327,0,0,0,0,0,0,0,0
Varus,9,12,0,0,18,25,293,278,0,0
Bard,0,0,0,0,0,0,0,0,1258,1212
Blitzcrank,0,0,0,0,0,0,0,0,110,119
Morgana,0,0,0,0,0,0,0,0,174,159
Olaf,0,0,27,31,0,0,16,18,0,0
Amumu,0,0,106,96,0,0,0,0,209,209
Draven,0,0,0,0,151,124,3902,3371,0,0
Ezreal,0,0,0,0,238,203,835,727,214,190
Neeko,127,115,0,0,0,0,895,799,0,0
Aphelios,0,0,0,0,0,0,1465,1295,0,0
Kayn,0,0,242,192,0,0,0,0,0,0
Ekko,39,33,251,240,197,199,0,0,0,0
Camille,173,148,0,0,84,76,0,0,0,0
Sivir,0,0,0,0,0,0,1195,1040,0,0
Caitlyn,0,0,0,0,0,0,1213,1146,0,0
Kalista,0,0,0,0,0,0,29,36,0,0
Soraka,62,98,0,0,0,0,0,0,97,145
Zed,84,74,0,0,65,58,0,0,0,0
Fiora,477,371,0,0,0,0,0,0,0,0
Twisted Fate,10,12,0,0,0,0,0,0,0,0
Xayah,0,0,0,0,0,0,400,344,0,0
Pantheon,177,179,0,0,0,0,0,0,0,0
Garen,341,301,0,0,0,0,5,3,0,0
Wukong,61,61,106,91,2,1,0,0,0,0
Lissandra,0,0,0,0,449,338,0,0,0,0
Alistar,794,641,0,0,0,0,1,0,0,0
Zilean,778,657,0,0,0,0,0,0,0,0
Skarner,0,0,315,265,0,0,0,0,0,0
Hecarim,0,0,135,123,0,0,0,0,0,0
Anivia,0,0,0,0,32,36,184,159,0,0
Jhin,0,0,0,0,0,0,221,195,0,0
Corki,0,0,0,0,157,163,0,0,22,24
Darius,510,461,0,0,0,0,0,0,0,0
Braum,0,0,0,0,0,0,13,23,0,0
Zoe,0,0,0,0,103,97,0,0,0,0
Graves,0,0,1,0,0,0,0,0,0,0
Yorick,95,90,0,0,0,0,0,0,0,0
Swain,49,52,0,0,0,0,0,0,0,0
Malphite,2,5,0,0,0,0,0,0,0,0
Jax,28,39,0,0,0,0,0,0,0,0
Heimerdinger,0,0,0,0,363,300,0,0,0,0
Kassadin,0,0,0,0,84,82,0,0,0,0
Katarina,0,0,0,0,79,66,0,0,0,0
Sona,134,130,0,0,0,0,0,0,0,0
Talon,0,0,299,239,0,0,0,0,0,0
Teemo,579,512,0,0,0,0,0,0,0,0
Miss Fortune,0,0,0,0,0,0,8,16,0,0
Nami,0,0,0,0,0,0,0,0,90,87
