Rank number,Role,Player name,Rank,Win rate(%),Wins / losses,Coach
#1,Jungle,DanDyx,Challenger - 2832 LP,70.7,982 / 407,Choi
#2,Jungle,Aela ,Challenger - 1541 LP,57.7,1225 / 897,MolscarZX
#3,ADC,Impx,Challenger - 1387 LP,60.5,1521 / 992,Choi
#4,Jungle,tarzaned,Challenger - 988 LP,59.0,517 / 359,Tyler1
#5,Top,Heimerdonger,Challenger - 952 LP,56.2,1954 / 1520,TimoMacDonut
#6,Support,HelpingX,Challenger - 903 LP,58.3,1329 / 952,Felixxx
#7,Mid,Jarl Mid,Challenger - 881 LP,58.9,1344 / 939,Jarl
#8,Mid,Etosh,Challenger - 769 LP,54.5,1566 / 1307,Etosh
#9,Jungle,AttSeeker,Challenger - 734 LP,56.3,972 / 754,PaxVan
#10,Jungle,sandbox5,Challenger - 698 LP,56.2,1110 / 864,
#11,Jungle,Sanga,Challenger - 698 LP,54.9,2259 / 1858,EMFyels
#12,ADC,Cryhard II,Challenger - 664 LP,53.8,1729 / 1485,roysiggi
#13,Jungle,Canyon,Challenger - 653 LP,58.1,1471 / 1061,YamatoCannon
#14,Support,Fekker,Challenger - 637 LP,54.5,1640 / 1371,Key
#15,Jungle,Prime Bengi,Challenger - 632 LP,59.4,1090 / 745,LDK
#16,Jungle,Stupid Jungler,Challenger - 624 LP,59.0,1204 / 837,PooPooPeePee
#17,Mid,PawNx,Challenger - 614 LP,54.2,1632 / 1377,Choi
#18,Jungle,Wakes,Challenger - 603 LP,57.3,1575 / 1174,alim
#19,Jungle,Nunu V2,Challenger - 598 LP,56.6,1166 / 893,willchung1024
#20,Support,unicornpetpetuwu,Challenger - 595 LP,53.6,1571 / 1358,GamerGirls
#21,Jungle,Shitfeather,Challenger - 587 LP,56.8,1263 / 961,hiroli
#22,Top,Bijou,Challenger - 586 LP,51.6,1926 / 1805,EMFyels
#23,Mid,Choky,Challenger - 581 LP,54.2,1633 / 1380,Key
#24,Top,Diablo,Challenger - 556 LP,53.2,1893 / 1664,Kyzent
#25,Mid,midkek,Challenger - 547 LP,52.4,1727 / 1570,redeemer
#26,Mid,Chovy,Challenger - 540 LP,54.9,1427 / 1172,TheStriker9
#27,ADC,botkek,Challenger - 524 LP,53.1,2092 / 1851,redeemer
#28,Support,Princess,Challenger - 522 LP,53.1,1926 / 1703,Princess
#29,Jungle,Umbral,Challenger - 519 LP,54.6,1330 / 1106,Indoraps
#30,Support,xplayz4dayz,Challenger - 513 LP,56.5,1159 / 892,froggen
#31,Jungle,Iris,Challenger - 505 LP,54.5,1583 / 1324,WildChoas
#32,Support,Aeryn,Challenger - 504 LP,53.9,1493 / 1277,WildChoas
#33,Jungle,QQ Nino,Challenger - 496 LP,54.0,1437 / 1226,Futaro
#34,Support,Dibbs,Challenger - 490 LP,54.1,1308 / 1111,MaverickG
#35,Mid,The_Ghost16,Challenger - 489 LP,53.9,1239 / 1061,Sb1
#36,ADC,NewMeta,Challenger - 486 LP,52.8,2155 / 1925,moxir
#37,Support,SupBot,Challenger - 481 LP,53.3,1525 / 1337,TangilBOT
#38,Support,Keria,Challenger - 476 LP,52.5,1444 / 1308,TheStriker9
#39,ADC,sandbox15,Challenger - 471 LP,53.5,1593 / 1385,
#40,Top,Finch,Challenger - 471 LP,52.4,1242 / 1129,LumiFumi
#41,Jungle,Kaltch,Challenger - 456 LP,54.9,1678 / 1376,Princess
#42,ADC,Puki style23,Challenger - 452 LP,52.9,1377 / 1225,Klorellv4
#43,Top,Salsa,Challenger - 450 LP,52.0,2394 / 2211,YungYiga
#44,Top,sandbox0,Challenger - 430 LP,53.7,1380 / 1191,
#45,Top,Alistar top,Challenger - 430 LP,54.6,1198 / 997,roysiggi 2 
#46,ADC,Rabbit4,Challenger - 427 LP,54.8,1224 / 1009,willchungtester
#47,Support,DieFliegendeKuh,Challenger - 425 LP,53.8,1519 / 1302,doofboy13
#48,Mid,sandbox10,Challenger - 421 LP,53.5,1332 / 1158,
#49,ADC,Ree-ason,Challenger - 420 LP,51.7,1809 / 1687,hmphree
#50,Mid,LeSnek,Challenger - 418 LP,52.4,1340 / 1218,LS
#51,Top,Craq,Grandmaster - 408 LP,53.8,3458 / 2974,moxir
#52,Jungle,PiolsJg,Grandmaster - 403 LP,56.1,1028 / 804,Piols2
#53,Support,Kaflax,Grandmaster - 401 LP,53.8,1338 / 1148,Kawax
#54,ADC,Viyo,Grandmaster - 398 LP,51.9,1275 / 1181,Xcotch
#55,Mid,Tupac,Grandmaster - 390 LP,54.0,1198 / 1022,Pranceof
#56,Jungle,Moxir,Grandmaster - 390 LP,53.2,2036 / 1793,moxir
#57,ADC,-200 years,Grandmaster - 388 LP,53.3,1342 / 1176,aquietghost
#58,Top,Kingen,Grandmaster - 387 LP,53.8,1141 / 978,Maffayoo
#59,ADC,Carrot,Grandmaster - 382 LP,52.1,1225 / 1126,Haram
#60,Mid,Rabbit108,Grandmaster - 381 LP,55.8,1082 / 857,willchung128
#61,Support,Rookie,Grandmaster - 380 LP,53.2,1463 / 1285,LordArtos
#62,Top,Fantasy,Grandmaster - 379 LP,52.6,1354 / 1218,WildChoas
#63,Mid,Mephisto,Grandmaster - 377 LP,53.0,1521 / 1348,Zettohail
#64,Support,JoseJose,Grandmaster - 373 LP,52.7,1540 / 1380,tytn
#65,Jungle,SmelliElli,Grandmaster - 373 LP,56.3,1106 / 857,bigjon
#66,Top,DoinB,Grandmaster - 368 LP,53.4,1264 / 1102,LordArtos
#67,Jungle,junglekek,Grandmaster - 364 LP,53.8,1471 / 1262,redeemer
#68,Mid,SrqUe,Grandmaster - 357 LP,52.3,1671 / 1524,moxir
